StartTimestampUTC,EndTimestampUTC,ForecastIntensity,ActualIntensity,Region,Index
2018-01-08T06:30+00:00,2018-01-08T07:00+00:00,244,234,National,moderate
2018-01-08T07:00+00:00,2018-01-08T07:30+00:00,263,255,National,moderate
2018-01-08T07:30+00:00,2018-01-08T08:00+00:00,280,270,National,moderate
2018-01-08T08:00+00:00,2018-01-08T08:30+00:00,284,278,National,moderate
2018-01-08T08:30+00:00,2018-01-08T09:00+00:00,287,282,National,high
2018-01-08T09:00+00:00,2018-01-08T09:30+00:00,288,280,National,high
2018-01-08T09:30+00:00,2018-01-08T10:00+00:00,292,282,National,high
2018-01-08T10:00+00:00,2018-01-08T10:30+00:00,292,285,National,high
2018-01-08T10:30+00:00,2018-01-08T11:00+00:00,294,285,National,high
2018-01-08T11:00+00:00,2018-01-08T11:30+00:00,298,286,National,high
2018-01-08T11:30+00:00,2018-01-08T12:00+00:00,300,289,National,high
2018-01-08T12:00+00:00,2018-01-08T12:30+00:00,302,293,National,high
2018-01-08T12:30+00:00,2018-01-08T13:00+00:00,301,297,National,high
2018-01-08T13:00+00:00,2018-01-08T13:30+00:00,299,299,National,high
2018-01-08T13:30+00:00,2018-01-08T14:00+00:00,297,307,National,high
2018-01-08T14:00+00:00,2018-01-08T14:30+00:00,296,311,National,high
2018-01-08T14:30+00:00,2018-01-08T15:00+00:00,297,313,National,high
2018-01-08T15:00+00:00,2018-01-08T15:30+00:00,299,314,National,high
2018-01-08T15:30+00:00,2018-01-08T16:00+00:00,302,322,National,high
2018-01-08T16:00+00:00,2018-01-08T16:30+00:00,320,328,National,high
2018-01-08T16:30+00:00,2018-01-08T17:00+00:00,320,328,National,high
2018-01-08T17:00+00:00,2018-01-08T17:30+00:00,322,324,National,high
2018-01-08T17:30+00:00,2018-01-08T18:00+00:00,324,323,National,high
2018-01-08T18:00+00:00,2018-01-08T18:30+00:00,324,321,National,high
2018-01-08T18:30+00:00,2018-01-08T19:00+00:00,329,324,National,high
2018-01-08T19:00+00:00,2018-01-08T19:30+00:00,329,320,National,high
2018-01-08T19:30+00:00,2018-01-08T20:00+00:00,322,313,National,high
2018-01-08T20:00+00:00,2018-01-08T20:30+00:00,312,306,National,high
2018-01-08T20:30+00:00,2018-01-08T21:00+00:00,305,291,National,high
2018-01-08T21:00+00:00,2018-01-08T21:30+00:00,294,271,National,moderate
2018-01-08T21:30+00:00,2018-01-08T22:00+00:00,276,256,National,moderate
2018-01-08T22:00+00:00,2018-01-08T22:30+00:00,260,247,National,moderate
2018-01-08T22:30+00:00,2018-01-08T23:00+00:00,245,236,National,moderate
2018-01-08T23:00+00:00,2018-01-08T23:30+00:00,234,229,National,moderate
2018-01-08T23:30+00:00,2018-01-09T00:00+00:00,227,233,National,moderate
2018-01-08T23:30+00:00,2018-01-09T00:00+00:00,227,233,National,moderate
2018-01-09T00:00+00:00,2018-01-09T00:30+00:00,218,234,National,moderate
2018-01-09T00:30+00:00,2018-01-09T01:00+00:00,214,242,National,moderate
2018-01-09T01:00+00:00,2018-01-09T01:30+00:00,226,242,National,moderate
2018-01-09T01:30+00:00,2018-01-09T02:00+00:00,231,242,National,moderate
2018-01-09T02:00+00:00,2018-01-09T02:30+00:00,231,239,National,moderate
2018-01-09T02:30+00:00,2018-01-09T03:00+00:00,231,243,National,moderate
2018-01-09T03:00+00:00,2018-01-09T03:30+00:00,233,246,National,moderate
2018-01-09T03:30+00:00,2018-01-09T04:00+00:00,235,248,National,moderate
2018-01-09T04:00+00:00,2018-01-09T04:30+00:00,236,250,National,moderate
2018-01-09T04:30+00:00,2018-01-09T05:00+00:00,237,250,National,moderate
2018-01-09T05:00+00:00,2018-01-09T05:30+00:00,241,250,National,moderate
2018-01-09T05:30+00:00,2018-01-09T06:00+00:00,246,248,National,moderate
2018-01-09T06:00+00:00,2018-01-09T06:30+00:00,256,260,National,moderate
2018-01-09T06:30+00:00,2018-01-09T07:00+00:00,270,288,National,high
2018-01-09T07:00+00:00,2018-01-09T07:30+00:00,290,319,National,high
2018-01-09T07:30+00:00,2018-01-09T08:00+00:00,300,328,National,high
2018-01-09T08:00+00:00,2018-01-09T08:30+00:00,308,331,National,high
2018-01-09T08:30+00:00,2018-01-09T09:00+00:00,314,333,National,high
2018-01-09T09:00+00:00,2018-01-09T09:30+00:00,319,333,National,high
2018-01-09T09:30+00:00,2018-01-09T10:00+00:00,321,335,National,high
2018-01-09T10:00+00:00,2018-01-09T10:30+00:00,320,337,National,high
2018-01-09T10:30+00:00,2018-01-09T11:00+00:00,318,344,National,high
2018-01-09T11:00+00:00,2018-01-09T11:30+00:00,318,351,National,high
2018-01-09T11:30+00:00,2018-01-09T12:00+00:00,317,352,National,high
2018-01-09T12:00+00:00,2018-01-09T12:30+00:00,317,355,National,high
2018-01-09T12:30+00:00,2018-01-09T13:00+00:00,316,355,National,high
2018-01-09T13:00+00:00,2018-01-09T13:30+00:00,317,354,National,high
2018-01-09T13:30+00:00,2018-01-09T14:00+00:00,318,350,National,high
2018-01-09T14:00+00:00,2018-01-09T14:30+00:00,319,348,National,high
2018-01-09T14:30+00:00,2018-01-09T15:00+00:00,324,342,National,high
2018-01-09T15:00+00:00,2018-01-09T15:30+00:00,332,346,National,high
2018-01-09T15:30+00:00,2018-01-09T16:00+00:00,339,351,National,high
2018-01-09T16:00+00:00,2018-01-09T16:30+00:00,348,353,National,high
2018-01-09T16:30+00:00,2018-01-09T17:00+00:00,356,352,National,high
2018-01-09T17:00+00:00,2018-01-09T17:30+00:00,360,351,National,high
2018-01-09T17:30+00:00,2018-01-09T18:00+00:00,359,357,National,high
2018-01-09T18:00+00:00,2018-01-09T18:30+00:00,354,367,National,high
2018-01-09T18:30+00:00,2018-01-09T19:00+00:00,354,368,National,high
2018-01-09T19:00+00:00,2018-01-09T19:30+00:00,350,354,National,high
2018-01-09T19:30+00:00,2018-01-09T20:00+00:00,341,347,National,high
2018-01-09T20:00+00:00,2018-01-09T20:30+00:00,332,332,National,high
2018-01-09T20:30+00:00,2018-01-09T21:00+00:00,325,316,National,high
2018-01-09T21:00+00:00,2018-01-09T21:30+00:00,312,300,National,high
2018-01-09T21:30+00:00,2018-01-09T22:00+00:00,299,292,National,high
2018-01-09T22:00+00:00,2018-01-09T22:30+00:00,278,278,National,moderate
2018-01-09T22:30+00:00,2018-01-09T23:00+00:00,266,263,National,moderate
2018-01-09T23:00+00:00,2018-01-09T23:30+00:00,257,263,National,moderate
2018-01-09T23:30+00:00,2018-01-10T00:00+00:00,248,266,National,moderate
2018-01-10T00:00+00:00,2018-01-10T00:30+00:00,247,268,National,moderate
2018-01-10T00:30+00:00,2018-01-10T01:00+00:00,250,272,National,moderate
2018-01-10T01:00+00:00,2018-01-10T01:30+00:00,257,272,National,moderate
2018-01-10T01:30+00:00,2018-01-10T02:00+00:00,261,277,National,moderate
2018-01-10T02:00+00:00,2018-01-10T02:30+00:00,259,284,National,high
2018-01-10T02:30+00:00,2018-01-10T03:00+00:00,258,284,National,high
2018-01-10T03:00+00:00,2018-01-10T03:30+00:00,258,286,National,high
2018-01-10T03:30+00:00,2018-01-10T04:00+00:00,261,290,National,high
2018-01-10T04:00+00:00,2018-01-10T04:30+00:00,264,294,National,high
2018-01-10T04:30+00:00,2018-01-10T05:00+00:00,267,299,National,high
2018-01-10T05:00+00:00,2018-01-10T05:30+00:00,278,304,National,high
2018-01-10T05:30+00:00,2018-01-10T06:00+00:00,281,312,National,high
2018-01-10T06:00+00:00,2018-01-10T06:30+00:00,288,323,National,high
2018-01-10T06:30+00:00,2018-01-10T07:00+00:00,303,342,National,high
2018-01-10T07:00+00:00,2018-01-10T07:30+00:00,322,365,National,high
2018-01-10T07:30+00:00,2018-01-10T08:00+00:00,323,381,National,very high
2018-01-10T08:00+00:00,2018-01-10T08:30+00:00,330,393,National,very high
2018-01-10T08:30+00:00,2018-01-10T09:00+00:00,337,398,National,very high
2018-01-10T09:00+00:00,2018-01-10T09:30+00:00,346,402,National,very high
2018-01-10T09:30+00:00,2018-01-10T10:00+00:00,347,402,National,very high
2018-01-10T10:00+00:00,2018-01-10T10:30+00:00,346,398,National,very high
2018-01-10T10:30+00:00,2018-01-10T11:00+00:00,345,398,National,very high
2018-01-10T11:00+00:00,2018-01-10T11:30+00:00,346,400,National,very high
2018-01-10T11:30+00:00,2018-01-10T12:00+00:00,347,401,National,very high
2018-01-10T12:00+00:00,2018-01-10T12:30+00:00,348,397,National,very high
2018-01-10T12:30+00:00,2018-01-10T13:00+00:00,350,390,National,very high
2018-01-10T13:00+00:00,2018-01-10T13:30+00:00,350,396,National,very high
2018-01-10T13:30+00:00,2018-01-10T14:00+00:00,352,397,National,very high
2018-01-10T14:00+00:00,2018-01-10T14:30+00:00,359,397,National,very high
2018-01-10T14:30+00:00,2018-01-10T15:00+00:00,365,406,National,very high
2018-01-10T15:00+00:00,2018-01-10T15:30+00:00,372,418,National,very high
2018-01-10T15:30+00:00,2018-01-10T16:00+00:00,385,426,National,very high
2018-01-10T16:00+00:00,2018-01-10T16:30+00:00,397,426,National,very high
2018-01-10T16:30+00:00,2018-01-10T17:00+00:00,397,428,National,very high
2018-01-10T17:00+00:00,2018-01-10T17:30+00:00,392,429,National,very high
2018-01-10T17:30+00:00,2018-01-10T18:00+00:00,385,426,National,very high
2018-01-10T18:00+00:00,2018-01-10T18:30+00:00,381,435,National,very high
2018-01-10T18:30+00:00,2018-01-10T19:00+00:00,374,437,National,very high
2018-01-10T19:00+00:00,2018-01-10T19:30+00:00,368,443,National,very high
2018-01-10T19:30+00:00,2018-01-10T20:00+00:00,357,441,National,very high
2018-01-10T20:00+00:00,2018-01-10T20:30+00:00,346,424,National,very high
2018-01-10T20:30+00:00,2018-01-10T21:00+00:00,340,417,National,very high
2018-01-10T21:00+00:00,2018-01-10T21:30+00:00,335,399,National,very high
2018-01-10T21:30+00:00,2018-01-10T22:00+00:00,320,378,National,high
2018-01-10T22:00+00:00,2018-01-10T22:30+00:00,304,363,National,high
2018-01-10T22:30+00:00,2018-01-10T23:00+00:00,294,342,National,high
2018-01-10T23:00+00:00,2018-01-10T23:30+00:00,285,353,National,high
2018-01-10T23:30+00:00,2018-01-11T00:00+00:00,282,362,National,high
2018-01-10T23:30+00:00,2018-01-11T00:00+00:00,282,362,National,high
2018-01-11T00:00+00:00,2018-01-11T00:30+00:00,282,359,National,high
2018-01-11T00:30+00:00,2018-01-11T01:00+00:00,283,358,National,high
2018-01-11T01:00+00:00,2018-01-11T01:30+00:00,284,353,National,high
2018-01-11T01:30+00:00,2018-01-11T02:00+00:00,280,345,National,high
2018-01-11T02:00+00:00,2018-01-11T02:30+00:00,277,338,National,high
2018-01-11T02:30+00:00,2018-01-11T03:00+00:00,276,330,National,high
2018-01-11T03:00+00:00,2018-01-11T03:30+00:00,271,331,National,high
2018-01-11T03:30+00:00,2018-01-11T04:00+00:00,269,333,National,high
2018-01-11T04:00+00:00,2018-01-11T04:30+00:00,275,333,National,high
2018-01-11T04:30+00:00,2018-01-11T05:00+00:00,281,332,National,high
2018-01-11T05:00+00:00,2018-01-11T05:30+00:00,294,331,National,high
2018-01-11T05:30+00:00,2018-01-11T06:00+00:00,307,330,National,high
2018-01-11T06:00+00:00,2018-01-11T06:30+00:00,320,342,National,high
2018-01-11T06:30+00:00,2018-01-11T07:00+00:00,336,365,National,high
2018-01-11T07:00+00:00,2018-01-11T07:30+00:00,351,386,National,very high
2018-01-11T07:30+00:00,2018-01-11T08:00+00:00,352,395,National,very high
2018-01-11T08:00+00:00,2018-01-11T08:30+00:00,355,404,National,very high
2018-01-11T08:30+00:00,2018-01-11T09:00+00:00,357,409,National,very high
2018-01-11T09:00+00:00,2018-01-11T09:30+00:00,364,417,National,very high
2018-01-11T09:30+00:00,2018-01-11T10:00+00:00,368,419,National,very high
2018-01-11T10:00+00:00,2018-01-11T10:30+00:00,368,417,National,very high
2018-01-11T10:30+00:00,2018-01-11T11:00+00:00,369,415,National,very high
2018-01-11T11:00+00:00,2018-01-11T11:30+00:00,370,412,National,very high
2018-01-11T11:30+00:00,2018-01-11T12:00+00:00,370,411,National,very high
2018-01-11T12:00+00:00,2018-01-11T12:30+00:00,372,410,National,very high
2018-01-11T12:30+00:00,2018-01-11T13:00+00:00,370,412,National,very high
2018-01-11T13:00+00:00,2018-01-11T13:30+00:00,370,407,National,very high
2018-01-11T13:30+00:00,2018-01-11T14:00+00:00,370,410,National,very high
2018-01-11T14:00+00:00,2018-01-11T14:30+00:00,372,413,National,very high
2018-01-11T14:30+00:00,2018-01-11T15:00+00:00,378,417,National,very high
2018-01-11T15:00+00:00,2018-01-11T15:30+00:00,388,420,National,very high
2018-01-11T15:30+00:00,2018-01-11T16:00+00:00,402,420,National,very high
2018-01-11T16:00+00:00,2018-01-11T16:30+00:00,415,425,National,very high
2018-01-11T16:30+00:00,2018-01-11T17:00+00:00,424,429,National,very high
2018-01-11T17:00+00:00,2018-01-11T17:30+00:00,424,427,National,very high
2018-01-11T17:30+00:00,2018-01-11T18:00+00:00,418,425,National,very high
2018-01-11T18:00+00:00,2018-01-11T18:30+00:00,426,426,National,very high
2018-01-11T18:30+00:00,2018-01-11T19:00+00:00,431,428,National,very high
2018-01-11T19:00+00:00,2018-01-11T19:30+00:00,424,424,National,very high
2018-01-11T19:30+00:00,2018-01-11T20:00+00:00,414,425,National,very high
2018-01-11T20:00+00:00,2018-01-11T20:30+00:00,399,423,National,very high
2018-01-11T20:30+00:00,2018-01-11T21:00+00:00,388,412,National,very high
2018-01-11T21:00+00:00,2018-01-11T21:30+00:00,372,390,National,very high
2018-01-11T21:30+00:00,2018-01-11T22:00+00:00,352,368,National,high
2018-01-11T22:00+00:00,2018-01-11T22:30+00:00,335,345,National,high
2018-01-11T22:30+00:00,2018-01-11T23:00+00:00,318,336,National,high
2018-01-11T23:00+00:00,2018-01-11T23:30+00:00,315,320,National,high
2018-01-11T23:30+00:00,2018-01-12T00:00+00:00,320,312,National,high
2018-01-12T00:00+00:00,2018-01-12T00:30+00:00,321,317,National,high
2018-01-12T00:30+00:00,2018-01-12T01:00+00:00,323,319,National,high
2018-01-12T01:00+00:00,2018-01-12T01:30+00:00,318,324,National,high
2018-01-12T01:30+00:00,2018-01-12T02:00+00:00,312,321,National,high
2018-01-12T02:00+00:00,2018-01-12T02:30+00:00,309,315,National,high
2018-01-12T02:30+00:00,2018-01-12T03:00+00:00,311,312,National,high
2018-01-12T03:00+00:00,2018-01-12T03:30+00:00,307,309,National,high
2018-01-12T03:30+00:00,2018-01-12T04:00+00:00,304,302,National,high
2018-01-12T04:00+00:00,2018-01-12T04:30+00:00,302,297,National,high
2018-01-12T04:30+00:00,2018-01-12T05:00+00:00,298,298,National,high
2018-01-12T05:00+00:00,2018-01-12T05:30+00:00,295,299,National,high
2018-01-12T05:30+00:00,2018-01-12T06:00+00:00,292,294,National,high
2018-01-12T06:00+00:00,2018-01-12T06:30+00:00,294,300,National,high
2018-01-12T06:30+00:00,2018-01-12T07:00+00:00,308,313,National,high
2018-01-12T07:00+00:00,2018-01-12T07:30+00:00,326,323,National,high
2018-01-12T07:30+00:00,2018-01-12T08:00+00:00,338,331,National,high
2018-01-12T08:00+00:00,2018-01-12T08:30+00:00,342,334,National,high
2018-01-12T08:30+00:00,2018-01-12T09:00+00:00,343,333,National,high
2018-01-12T09:00+00:00,2018-01-12T09:30+00:00,342,329,National,high
2018-01-12T09:30+00:00,2018-01-12T10:00+00:00,343,329,National,high
2018-01-12T10:00+00:00,2018-01-12T10:30+00:00,339,329,National,high
2018-01-12T10:30+00:00,2018-01-12T11:00+00:00,338,326,National,high
2018-01-12T11:00+00:00,2018-01-12T11:30+00:00,338,324,National,high
2018-01-12T11:30+00:00,2018-01-12T12:00+00:00,335,319,National,high
2018-01-12T12:00+00:00,2018-01-12T12:30+00:00,332,321,National,high
2018-01-12T12:30+00:00,2018-01-12T13:00+00:00,330,320,National,high
2018-01-12T13:00+00:00,2018-01-12T13:30+00:00,324,320,National,high
2018-01-12T13:30+00:00,2018-01-12T14:00+00:00,325,316,National,high
2018-01-12T14:00+00:00,2018-01-12T14:30+00:00,326,310,National,high
2018-01-12T14:30+00:00,2018-01-12T15:00+00:00,327,308,National,high
2018-01-12T15:00+00:00,2018-01-12T15:30+00:00,327,309,National,high
2018-01-12T15:30+00:00,2018-01-12T16:00+00:00,329,321,National,high
2018-01-12T16:00+00:00,2018-01-12T16:30+00:00,340,329,National,high
2018-01-12T16:30+00:00,2018-01-12T17:00+00:00,346,329,National,high
2018-01-12T17:00+00:00,2018-01-12T17:30+00:00,352,329,National,high
2018-01-12T17:30+00:00,2018-01-12T18:00+00:00,352,329,National,high
2018-01-12T18:00+00:00,2018-01-12T18:30+00:00,353,333,National,high
2018-01-12T18:30+00:00,2018-01-12T19:00+00:00,354,324,National,high
2018-01-12T19:00+00:00,2018-01-12T19:30+00:00,348,312,National,high
2018-01-12T19:30+00:00,2018-01-12T20:00+00:00,338,306,National,high
2018-01-12T20:00+00:00,2018-01-12T20:30+00:00,324,295,National,high
2018-01-12T20:30+00:00,2018-01-12T21:00+00:00,311,281,National,high
2018-01-12T21:00+00:00,2018-01-12T21:30+00:00,295,272,National,moderate
2018-01-12T21:30+00:00,2018-01-12T22:00+00:00,278,256,National,moderate
2018-01-12T22:00+00:00,2018-01-12T22:30+00:00,259,243,National,moderate
2018-01-12T22:30+00:00,2018-01-12T23:00+00:00,245,233,National,moderate
2018-01-12T23:00+00:00,2018-01-12T23:30+00:00,240,221,National,moderate
2018-01-12T23:30+00:00,2018-01-13T00:00+00:00,233,216,National,moderate
2018-01-12T23:30+00:00,2018-01-13T00:00+00:00,233,216,National,moderate
2018-01-13T00:00+00:00,2018-01-13T00:30+00:00,227,212,National,moderate
2018-01-13T00:30+00:00,2018-01-13T01:00+00:00,226,207,National,moderate
2018-01-13T01:00+00:00,2018-01-13T01:30+00:00,230,209,National,moderate
2018-01-13T01:30+00:00,2018-01-13T02:00+00:00,227,213,National,moderate
2018-01-13T02:00+00:00,2018-01-13T02:30+00:00,222,210,National,moderate
2018-01-13T02:30+00:00,2018-01-13T03:00+00:00,220,215,National,moderate
2018-01-13T03:00+00:00,2018-01-13T03:30+00:00,220,210,National,moderate
2018-01-13T03:30+00:00,2018-01-13T04:00+00:00,214,204,National,moderate
2018-01-13T04:00+00:00,2018-01-13T04:30+00:00,210,206,National,moderate
2018-01-13T04:30+00:00,2018-01-13T05:00+00:00,206,206,National,moderate
2018-01-13T05:00+00:00,2018-01-13T05:30+00:00,202,199,National,moderate
2018-01-13T05:30+00:00,2018-01-13T06:00+00:00,198,195,National,moderate
2018-01-13T06:00+00:00,2018-01-13T06:30+00:00,202,202,National,moderate
2018-01-13T06:30+00:00,2018-01-13T07:00+00:00,208,201,National,moderate
2018-01-13T07:00+00:00,2018-01-13T07:30+00:00,210,194,National,moderate
2018-01-13T07:30+00:00,2018-01-13T08:00+00:00,216,200,National,moderate
2018-01-13T08:00+00:00,2018-01-13T08:30+00:00,221,213,National,moderate
2018-01-13T08:30+00:00,2018-01-13T09:00+00:00,236,226,National,moderate
2018-01-13T09:00+00:00,2018-01-13T09:30+00:00,244,244,National,moderate
2018-01-13T09:30+00:00,2018-01-13T10:00+00:00,251,254,National,moderate
2018-01-13T10:00+00:00,2018-01-13T10:30+00:00,250,252,National,moderate
2018-01-13T10:30+00:00,2018-01-13T11:00+00:00,252,253,National,moderate
2018-01-13T11:00+00:00,2018-01-13T11:30+00:00,252,255,National,moderate
2018-01-13T11:30+00:00,2018-01-13T12:00+00:00,253,264,National,moderate
2018-01-13T12:00+00:00,2018-01-13T12:30+00:00,253,264,National,moderate
2018-01-13T12:30+00:00,2018-01-13T13:00+00:00,252,266,National,moderate
2018-01-13T13:00+00:00,2018-01-13T13:30+00:00,252,265,National,moderate
2018-01-13T13:30+00:00,2018-01-13T14:00+00:00,255,262,National,moderate
2018-01-13T14:00+00:00,2018-01-13T14:30+00:00,254,262,National,moderate
2018-01-13T14:30+00:00,2018-01-13T15:00+00:00,255,264,National,moderate
2018-01-13T15:00+00:00,2018-01-13T15:30+00:00,257,270,National,moderate
2018-01-13T15:30+00:00,2018-01-13T16:00+00:00,260,279,National,moderate
2018-01-13T16:00+00:00,2018-01-13T16:30+00:00,263,292,National,high
2018-01-13T16:30+00:00,2018-01-13T17:00+00:00,268,303,National,high
2018-01-13T17:00+00:00,2018-01-13T17:30+00:00,284,300,National,high
2018-01-13T17:30+00:00,2018-01-13T18:00+00:00,296,300,National,high
2018-01-13T18:00+00:00,2018-01-13T18:30+00:00,299,302,National,high
2018-01-13T18:30+00:00,2018-01-13T19:00+00:00,299,309,National,high
2018-01-13T19:00+00:00,2018-01-13T19:30+00:00,294,306,National,high
2018-01-13T19:30+00:00,2018-01-13T20:00+00:00,284,296,National,high
2018-01-13T20:00+00:00,2018-01-13T20:30+00:00,274,286,National,high
2018-01-13T20:30+00:00,2018-01-13T21:00+00:00,267,279,National,moderate
2018-01-13T21:00+00:00,2018-01-13T21:30+00:00,258,275,National,moderate
2018-01-13T21:30+00:00,2018-01-13T22:00+00:00,251,264,National,moderate
2018-01-13T22:00+00:00,2018-01-13T22:30+00:00,239,245,National,moderate
2018-01-13T22:30+00:00,2018-01-13T23:00+00:00,233,230,National,moderate
